time,rate
2513.5,184.3449109198796
2514.5,185.0548523362589
2515.5,185.76144398441483
2516.5,186.4646472553603
2517.5,187.16442372525324
2518.5,187.86073515749572
2519.5,188.55354350482372
2520.5,189.24281091138562
2521.5,189.92849971481112
2522.5,190.61057244826884
2523.5,191.28899184251355
2524.5,191.96372082792297
2525.5,192.63472253652282
2526.5,193.30196030400157
2527.5,193.96539767171393
2528.5,194.6249983886728
2529.5,195.28072641353
2530.5,195.9325459165459
2531.5,196.58042128154702
2532.5,197.22431710787203
2533.5,197.86419821230638
2534.5,198.50002963100442
2535.5,199.1317766214001
2536.5,199.75940466410526
2537.5,200.3828794647959
2538.5,201.00216695608577
2539.5,201.61723329938837
2540.5,202.22804488676525
2541.5,202.83456834276308
2542.5,203.43677052623684
2543.5,204.0346185321609
2544.5,204.6280796934269
2545.5,205.2171215826288
2546.5,205.80171201383467
2547.5,206.3818190443455
2548.5,206.95741097644037
2549.5,207.52845635910862
2550.5,208.0949239897684
2551.5,208.6567829159714
2552.5,209.21400243709434
2553.5,209.76655210601646
2554.5,210.31440173078303
2555.5,210.85752137625533
2556.5,211.39588136574602
2557.5,211.92945228264102
2558.5,212.45820497200663
2559.5,212.98211054218282
2560.5,213.5011403663616
2561.5,214.01526608415156
2562.5,214.52445960312724
2563.5,215.02869310036428
2564.5,215.52793902395968
2565.5,216.02217009453722
2566.5,216.5113593067381
2567.5,216.99547993069638
2568.5,217.4745055134999
2569.5,217.9484098806352
2570.5,218.4171671374182
2571.5,218.8807516704087
2572.5,219.33913814881026
2573.5,219.7923015258542
2574.5,220.24021704016803
2575.5,220.68286021712862
2576.5,221.1202068701995
2577.5,221.5522331022524
2578.5,221.9789153068729
2579.5,222.40023016965065
2580.5,222.8161546694529
2581.5,223.22666607968273
2582.5,223.63174196952065
2583.5,224.03136020515018
2584.5,224.4254989509676
2585.5,224.8141366707748
2586.5,225.197252128956
2587.5,225.57482439163834
2588.5,225.94683282783555
2589.5,226.31325711057525
2590.5,226.67407721800973
2591.5,227.02927343450986
2592.5,227.37882635174253
2593.5,227.722716869731
2594.5,228.06092619789845
2595.5,228.39343585609515
2596.5,228.72022767560765
2597.5,229.04128380015203
2598.5,229.35658668684934
2599.5,229.66611910718422
2600.5,229.9698641479462
2601.5,230.26780521215414
2602.5,230.5599260199627
2603.5,230.84621060955217
2604.5,231.12664333800066
2605.5,231.40120888213863
2606.5,231.66989223938643
2607.5,231.9326787285737
2608.5,232.18955399074207
2609.5,232.44050398992925
2610.5,232.68551501393634
2611.5,232.92457367507677
2612.5,233.15766691090818
2613.5,233.38478198494576
2614.5,233.60590648735854
2615.5,233.82102833564733
2616.5,234.03013577530476
2617.5,234.23321738045797
2618.5,234.43026205449243
2619.5,234.62125903065873
2620.5,234.80619787266056
2621.5,234.98506847522515
2622.5,235.15786106465538
2623.5,235.32456619936372
2624.5,235.4851747703883
2625.5,235.63967800189064
2626.5,235.78806745163493
2627.5,235.93033501144953
2628.5,236.06647290767006
2629.5,236.19647370156395
2630.5,236.32033028973711
2631.5,236.43803590452185
2632.5,236.549584114347
2633.5,236.65496882408894
2634.5,236.7541842754049
2635.5,236.84722504704763
2636.5,236.93408605516146
2637.5,237.0147625535602
2638.5,237.08925013398633
2639.5,237.15754472635217
2640.5,237.2196425989619
2641.5,237.2755403587159
2642.5,237.3252349512956
2643.5,237.36872366133093
2644.5,237.40600411254832
2645.5,237.43707426790064
2646.5,237.46193242967865
2647.5,237.4805772396035
2648.5,237.49300767890117
2649.5,237.49922306835805
2650.5,237.49922306835805
2651.5,237.49300767890117
2652.5,237.4805772396035
2653.5,237.46193242967865
2654.5,237.43707426790064
